metric,metric_display,test,trend,aspect,total_strata,combined_z_stat,two_tailed_p,one_sided_p_value,supports_expected,expected_direction,finding,scenario,example_count,model_id,model_name,jt_statistic,jt_pvalue,rule_count
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.243).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2433783108445777,1.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.245).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2448775612193903,1.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.085).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.08495752123938032,2.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.167).,1.0,,-2,llama 3.1 (8 B),1.0,0.16691654172913542,2.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.169).,1.0,,-4,gpt-oss (20.9 B),1.0,0.16891554222888555,2.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0785).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.07846076961519241,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.089).,1.0,,-2,llama 3.1 (8 B),0.5,0.08895552223888056,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.243).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2433783108445777,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.258).,1.0,,-4,gpt-oss (20.9 B),1.5,0.25787106446776614,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.081).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.08095952023988005,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.255).,1.0,,-2,llama 3.1 (8 B),1.5,0.25487256371814093,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,,-4,gpt-oss (20.9 B),5.5,1.0,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.187).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.18690654672663667,5.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.049).,1.0,,-2,llama 3.1 (8 B),0.0,0.04897551224387806,5.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.254).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2543728135932034,5.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.047).,1.0,,-1,llama 3.2 (3.2 B),0.0,0.04697651174412794,6.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.503).,1.0,,-2,llama 3.1 (8 B),2.5,0.5027486256871564,6.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.246).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2463768115942029,6.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.383).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3828085957021489,7.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.38).,1.0,,-2,llama 3.1 (8 B),2.0,0.3798100949525237,7.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.266).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2658670664667666,7.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.162).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.16241879060469766,8.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.042).,1.0,,-2,llama 3.1 (8 B),0.0,0.041979010494752625,8.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.162).,1.0,,-4,gpt-oss (20.9 B),1.0,0.1619190404797601,8.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.163).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.1629185407296352,9.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.37).,1.0,,-2,llama 3.1 (8 B),2.0,0.3698150924537731,9.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.487).,1.0,,-4,gpt-oss (20.9 B),2.5,0.487256371814093,9.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.173).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.1729135432283858,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.0365).,1.0,,-2,llama 3.1 (8 B),0.0,0.03648175912043978,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.262).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.26186906546726635,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.243).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2433783108445777,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.0435).,1.0,,-1,llama 3.2 (3.2 B),0.0,0.043478260869565216,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.042).,1.0,,-2,llama 3.1 (8 B),0.0,0.041979010494752625,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.25).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.24987506246876562,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.252).,1.0,,-4,gpt-oss (20.9 B),1.5,0.25237381309345325,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.082).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.08195902048975512,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.082).,1.0,,-2,llama 3.1 (8 B),0.5,0.08195902048975512,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.235).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2353823088455772,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.248).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2478760619690155,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.183).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.18290854572713644,13.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher example count (p=0.036).,1.0,,-2,llama 3.1 (8 B),0.0,0.035982008995502246,13.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.237).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.23738130934532733,13.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.238).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.23788105947026486,1.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.239).,2.0,,-2,llama 3.1 (8 B),1.5,0.23938030984507747,1.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.272).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.271864067966017,1.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.251).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25087456271864067,1.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.235).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.23488255872063968,2.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.251).,2.0,,-2,llama 3.1 (8 B),1.5,0.25087456271864067,2.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.173).,2.0,,-4,gpt-oss (20.9 B),1.0,0.17341329335332334,2.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.251).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25087456271864067,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.751).,2.0,,-2,llama 3.1 (8 B),3.5,0.750624687656172,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.157).,2.0,,-4,gpt-oss (20.9 B),1.0,0.15742128935532235,3.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.237).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.23738130934532733,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.246).,2.0,,-2,llama 3.1 (8 B),1.5,0.2463768115942029,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.241).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2413793103448276,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2613693153423288,4.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.258).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25837081459270367,5.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.259).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2593703148425787,5.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.249).,2.0,,-4,gpt-oss (20.9 B),1.5,0.24887556221889057,5.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.245).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2448775612193903,6.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.264).,2.0,,-4,gpt-oss (20.9 B),1.5,0.26436781609195403,6.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.23).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.22988505747126436,7.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.246).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2463768115942029,7.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.155).,2.0,,-4,gpt-oss (20.9 B),1.0,0.1549225387306347,7.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.257).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25687156421789104,8.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2608695652173913,8.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.169).,2.0,,-4,gpt-oss (20.9 B),1.0,0.16891554222888555,8.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.255).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25487256371814093,9.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.176).,2.0,,-4,gpt-oss (20.9 B),1.0,0.175912043978011,9.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.259).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2588705647176412,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.249).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2493753123438281,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.235).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2353823088455772,10.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.248).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.248375812093953,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.505).,2.0,,-2,llama 3.1 (8 B),2.5,0.5052473763118441,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.246).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.24587706146926536,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.337).,2.0,,-4,gpt-oss (20.9 B),2.0,0.33683158420789605,11.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.24).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.24037981009495252,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.254).,2.0,,-2,llama 3.1 (8 B),1.5,0.2538730634682659,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.25).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.24987506246876562,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.253).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25287356321839083,12.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.269).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.26936531734132935,13.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.271).,2.0,,-2,llama 3.1 (8 B),1.5,0.2708645677161419,13.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.24).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.24037981009495252,13.0
tool_precision,Tool Precision,jonckheere_terpstra,example_count,example_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.494).,2.0,,-4,gpt-oss (20.9 B),2.5,0.49375312343828087,13.0
edge_precision,Dependency Precision,spearman_meta,rule_count,rule_count_vs_edge_precision,28.0,0.34932613403827617,0.7268444806478869,0.36342224032394344,False,increasing,No significant evidence of increasing Dependency Precision with more rules,,,,,,,
edge_precision,Dependency Precision,spearman_meta,example_count,example_count_vs_edge_precision,99.0,11.173998336190168,5.466358738121957e-29,2.7331793690609785e-29,True,increasing,Combined correlation supports increasing Dependency Precision with more examples,,,,,,,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.942).,1.0,0.0,-1,llama 3.2 (3.2 B),51.0,0.9415292353823088,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.879).,1.0,0.0,-2,llama 3.1 (8 B),46.0,0.8790604697651174,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.931).,1.0,0.0,-3,mistral-nemo (12.2 B),49.0,0.9310344827586207,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.438).,1.0,0.0,-4,gpt-oss (20.9 B),37.5,0.4382808595702149,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.924).,1.0,1.0,-1,llama 3.2 (3.2 B),48.5,0.9240379810094953,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.845).,1.0,1.0,-4,gpt-oss (20.9 B),43.0,0.8450774612693653,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.988).,1.0,2.0,-1,llama 3.2 (3.2 B),51.0,0.9875062468765617,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.37).,1.0,2.0,-2,llama 3.1 (8 B),37.0,0.37031484257871067,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.374).,1.0,2.0,-3,mistral-nemo (12.2 B),37.0,0.37381309345327335,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.927).,1.0,2.0,-4,gpt-oss (20.9 B),44.0,0.9265367316341829,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,True,increasing,Evidence for increasing Dependency Precision with higher rule count (p=0.003).,1.0,3.0,-1,llama 3.2 (3.2 B),20.0,0.0029985007496251873,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,True,increasing,Evidence for increasing Dependency Precision with higher rule count (p=0.0105).,1.0,3.0,-2,llama 3.1 (8 B),28.0,0.010494752623688156,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.987).,1.0,3.0,-3,mistral-nemo (12.2 B),49.0,0.9865067466266867,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.739).,1.0,3.0,-4,gpt-oss (20.9 B),42.0,0.7386306846576711,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.97).,2.0,0.0,-1,llama 3.2 (3.2 B),49.5,0.9695152423788106,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.117).,2.0,0.0,-2,llama 3.1 (8 B),30.0,0.11744127936031984,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.978).,2.0,0.0,-3,mistral-nemo (12.2 B),50.5,0.9780109945027486,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.081).,2.0,0.0,-4,gpt-oss (20.9 B),33.0,0.08095952023988005,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,True,increasing,Evidence for increasing Dependency Precision with higher rule count (p=0.011).,2.0,1.0,-1,llama 3.2 (3.2 B),21.0,0.010994502748625687,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.194).,2.0,1.0,-2,llama 3.1 (8 B),32.0,0.19440279860069964,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.745).,2.0,1.0,-3,mistral-nemo (12.2 B),43.5,0.7451274362818591,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.526).,2.0,1.0,-4,gpt-oss (20.9 B),39.0,0.5262368815592204,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0615).,2.0,2.0,-1,llama 3.2 (3.2 B),30.5,0.06146926536731634,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.223).,2.0,2.0,-2,llama 3.1 (8 B),35.0,0.22288855572213892,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.957).,2.0,2.0,-4,gpt-oss (20.9 B),49.0,0.9565217391304348,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,True,increasing,Evidence for increasing Dependency Precision with higher rule count (p=0.022).,2.0,3.0,-1,llama 3.2 (3.2 B),25.0,0.021989005497251374,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.522).,2.0,3.0,-2,llama 3.1 (8 B),39.0,0.5217391304347826,
edge_precision,Dependency Precision,jonckheere_terpstra,rule_count,rule_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.227).,2.0,3.0,-4,gpt-oss (20.9 B),33.5,0.2273863068465767,
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.071).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.07096451774112944,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,,-2,llama 3.1 (8 B),4.5,1.0,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.243).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2433783108445777,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.245).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2448775612193903,1.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.365).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.36531734132933535,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.26036981509245377,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.082).,1.0,,-4,gpt-oss (20.9 B),0.5,0.08195902048975512,2.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.379).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.3793103448275862,3.0
edge_precision,Dependency Precision,jonckheere_terpstra,example_count,example_count_vs_edge_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.256).,1.0,,-2,llama 3.1 (8 B),1.5,0.2563718140929535,3.0
